product_id,brand,product_name,format,serving_size_g,serving_count,volume_g,price_usd,discount_pct,serving_price,key_ingredient,channel,url,date_collected,purchase_type
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,5,99.2,9.99,0.0,1.998,,amazon,https://www.amazon.com/dp/B0CH91KXKZ,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,5,99.2,9.49,5.0,1.898,,amazon,https://www.amazon.com/dp/B0CH91KXKZ,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,113,226.8,7.07,26,0.0626,,amazon,https://www.amazon.com/dp/B0CH91MQ1Z,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,20,453.6,19.0,0.0,0.95,,amazon,https://www.amazon.com/dp/B0CQ9LDT74,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,30,226.8,19.0,0.0,0.6333,,amazon,https://www.amazon.com/dp/B0F1DTPCFN,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,30,226.8,18.05,5.0,0.6017,,amazon,https://www.amazon.com/dp/B0F1DTPCFN,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,30,226.8,20.0,0.0,0.6667,,amazon,https://www.amazon.com/dp/B0FL86WFXS,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,30,226.8,19.0,5.0,0.6333,,amazon,https://www.amazon.com/dp/B0FL86WFXS,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,30,453.6,9.99,0.0,0.333,,amazon,https://www.amazon.com/dp/B01CM4JEKI,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,30,226.8,14.0,0.0,0.4667,,amazon,https://www.amazon.com/dp/B01MYSVO53,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,30,226.8,13.3,5.0,0.4433,,amazon,https://www.amazon.com/dp/B01MYSVO53,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,30,453.6,38.0,0.0,1.2667,,amazon,https://www.amazon.com/dp/B0GGMLD5WD,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,30,907.2,48.0,0.0,1.6,,amazon,https://www.amazon.com/dp/B0GGLGDN52,2026-05-25,single
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,,453.6,27.0,0,,chaga,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy-with-adaptogens,2026-05-25,single
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,,453.6,21.6,20.0,,chaga,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy-with-adaptogens,2026-05-25,subscription
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,,226.8,17.0,0,,chaga,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy-with-adaptogens,2026-05-25,single
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,,226.8,13.6,20.0,,chaga,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy-with-adaptogens,2026-05-25,subscription
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,,1360.8,76.95,0,,chaga,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy-with-adaptogens,2026-05-25,single
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,,1360.8,61.56,20.0,,chaga,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy-with-adaptogens,2026-05-25,subscription
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,,907.2,64.6,0,,chaga,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy-with-adaptogens,2026-05-25,single
